trojan,vmess,shadowsocks
16161.0,6623.0,12653.0
10981.0,7128.0,12730.0
16266.0,12251.0,7709.0
11166.0,12072.0,12719.0
128858.0,7242.0,7741.0
10991.0,6567.0,12547.0
16454.0,12190.0,7741.0
11281.0,7058.0,12730.0
16344.0,7122.0,7741.0
10873.0,12480.0,12554.0
16077.0,40463.0,7742.0
10895.0,6643.0,12696.0
10926.0,7040.0,7755.0
16373.0,12372.0,12919.0
16428.0,6994.0,7739.0
11087.0,12459.0,12520.0
10991.0,6623.0,7679.0
16330.0,6623.0,12537.0
11013.0,7108.0,7611.0
16440.0,12030.0,12503.0
16182.0,6623.0,7773.0
10937.0,12399.0,12567.0
16432.0,7178.0,7741.0
11301.0,7174.0,14699.0
266097.0,12277.0,12472.0
11114.0,7122.0,7645.0
16204.0,12093.0,12597.0
11222.0,12147.0,7577.0
533575.0,7108.0,12608.0
11308.0,6623.0,7643.0
16406.0,7190.0,12502.0
11035.0,12510.0,7577.0
11205.0,7174.0,12633.0
16320.0,12372.0,7677.0
11097.0,12207.0,14754.0
16141.0,7174.0,12674.0
11308.0,6611.0,7739.0
104602.0,6559.0,12651.0
661945.0,6952.0,7707.0
10905.0,6982.0,12521.0
11072.0,12182.0,7479.0
267136.0,6635.0,12598.0
16378.0,6547.0,7741.0
10873.0,7174.0,7771.0
16225.0,12277.0,12641.0
11163.0,7155.0,7739.0
526224.0,6611.0,12732.0
11109.0,7192.0,12765.0
16141.0,12338.0,7773.0
11099.0,7085.0,14848.0
17661.0,7078.0,12555.0
527553.0,12232.0,7741.0
10981.0,7108.0,12925.0
16314.0,12245.0,7773.0
11087.0,12254.0,7953.0
16229.0,7122.0,12889.0
10964.0,6507.0,12815.0
10937.0,6667.0,7741.0
16364.0,12307.0,12685.0
294247.0,6994.0,7741.0
11102.0,22836.0,12727.0
11185.0,6862.0,7741.0
16342.0,7121.0,7705.0
11109.0,12327.0,12913.0
16256.0,7192.0,12790.0
16322.0,12145.0,7690.0
11045.0,6579.0,12774.0
16236.0,7140.0,7803.0
11320.0,12385.0,12707.0
11217.0,6643.0,7755.0
16508.0,7140.0,12466.0
16185.0,7174.0,7739.0
11306.0,12290.0,12701.0
10989.0,7192.0,7739.0
527117.0,12126.0,12749.0
11023.0,7108.0,7755.0
16278.0,12158.0,12706.0
526644.0,7160.0,7641.0
11045.0,12281.0,12662.0
16420.0,7174.0,7675.0
11077.0,12247.0,12561.0
191965.0,717.0,7739.0
11131.0,7122.0,12792.0
16141.0,12227.0,7739.0
11013.0,12302.0,12773.0
16317.0,7108.0,7773.0
11045.0,6579.0,12806.0
16386.0,6667.0,7577.0
11247.0,7124.0,12781.0
534074.0,7103.0,7675.0
11146.0,6643.0,12717.0
16570.0,6623.0,7675.0
11217.0,6611.0,12505.0
16087.0,6579.0,7773.0
11060.0,31556.0,12563.0
16313.0,6623.0,7641.0
11144.0,6655.0,12784.0
11109.0,40419.0,7678.0
16310.0,6623.0,12457.0
10959.0,6655.0,7675.0
526925.0,6611.0,12728.0
11050.0,12190.0,7773.0
106465.0,7210.0,12836.0
11055.0,6655.0,7739.0
15954.0,514476.0,12599.0
11013.0,6655.0,7641.0
16192.0,7256.0,12764.0
10927.0,12600.0,7855.0
16256.0,6721.0,12761.0
18116.0,7174.0,7755.0
16342.0,12272.0,12673.0
10981.0,12260.0,7805.0
16287.0,7223.0,12489.0
11023.0,7090.0,7543.0
16246.0,12537.0,12428.0
11043.0,12274.0,7741.0
18093.0,7123.0,12699.0
16388.0,12300.0,7741.0
11075.0,7078.0,7836.0
534000.0,12309.0,13018.0
11104.0,7000.0,12696.0
16546.0,12179.0,7677.0
10996.0,7174.0,7641.0
11131.0,7172.0,12635.0
16268.0,13092.0,12740.0
11217.0,12232.0,7741.0
16230.0,7090.0,12521.0
11013.0,7224.0,7773.0
16321.0,12260.0,12354.0
11131.0,7108.0,7741.0
16240.0,12160.0,12796.0
16385.0,12260.0,7739.0
11151.0,7160.0,12666.0
11237.0,7122.0,7757.0
16389.0,455845.0,12585.0
15954.0,12342.0,7805.0
11126.0,7058.0,12489.0
16170.0,12267.0,7675.0
11050.0,7154.0,12512.0
526248.0,12267.0,7805.0
10969.0,7192.0,12699.0
16528.0,12296.0,7739.0
11035.0,7092.0,7641.0
10991.0,7092.0,12796.0
16205.0,12718.0,12552.0
16386.0,12171.0,7645.0
10819.0,7122.0,12676.0
533832.0,12304.0,7741.0
11308.0,7092.0,12630.0
16094.0,12228.0,7643.0
11274.0,7121.0,12674.0
15991.0,7804.0,7741.0
11008.0,13114.0,12585.0
16181.0,12165.0,7741.0
11104.0,7124.0,7739.0
526310.0,12451.0,12619.0
10991.0,7254.0,12770.0
17903.0,7110.0,7741.0
11131.0,12195.0,12912.0
16371.0,12167.0,7641.0
16438.0,7122.0,12674.0
10981.0,12223.0,7677.0
16230.0,7092.0,12651.0
11124.0,12306.0,7741.0
530491.0,7174.0,12691.0
11082.0,7224.0,7644.0
534718.0,12263.0,7813.0
11232.0,7154.0,12493.0
16366.0,12159.0,7738.0
11040.0,12368.0,12585.0
16216.0,6981.0,12623.0
11350.0,7160.0,7483.0
10802.0,12392.0,12489.0
15841.0,12359.0,7819.0
10844.0,7510.0,12519.0
136122.0,12099.0,7803.0
16080.0,7110.0,12688.0
10728.0,7174.0,7738.0
16017.0,454112.0,12667.0
10716.0,12226.0,7743.0
15803.0,7154.0,12651.0
10886.0,12229.0,7804.0
15876.0,7192.0,12559.0
10876.0,7174.0,7806.0
10726.0,456251.0,12505.0
15858.0,12271.0,7675.0
16266.0,7142.0,7747.0
11092.0,7032.0,12553.0
15611.0,12268.0,12752.0
10683.0,12369.0,7803.0
16115.0,7174.0,14731.0
10834.0,454656.0,12699.0
15930.0,7076.0,7675.0
10974.0,7210.0,7641.0
16008.0,12286.0,358071.0
10834.0,7206.0,12684.0
10779.0,12264.0,7644.0
15844.0,12287.0,7739.0
16283.0,7174.0,239137.0
10834.0,6958.0,12675.0
15843.0,12332.0,8105.0
10996.0,12283.0,121984.0
15681.0,7124.0,7643.0
10822.0,7158.0,12618.0
17545.0,12101.0,7641.0
15669.0,12214.0,326737.0
10758.0,7122.0,7738.0
15725.0,12346.0,7641.0
10792.0,6962.0,245945.0
15824.0,7206.0,12565.0
10942.0,12446.0,7675.0
10996.0,7121.0,8105.0
15728.0,12447.0,365232.0
17467.0,7174.0,369790.0
10898.0,12178.0,7773.0
426016.0,12342.0,7773.0
15739.0,7108.0,369918.0
10674.0,7092.0,7687.0
15941.0,12251.0,12684.0
10834.0,7172.0,7577.0
10522.0,12169.0,12849.0
16099.0,12219.0,8071.0
16151.0,7128.0,14632.0
11006.0,12064.0,12599.0
426893.0,7206.0,7643.0
10630.0,12538.0,12456.0
133726.0,7122.0,7544.0
10866.0,12401.0,7883.0
16047.0,7192.0,12511.0
10844.0,12128.0,7675.0
15806.0,7090.0,12589.0
10834.0,7206.0,7773.0
10834.0,12374.0,12552.0
141735.0,7192.0,7708.0
10760.0,12287.0,331555.0
16030.0,7128.0,7738.0
15767.0,12115.0,12588.0
10736.0,7174.0,7740.0
11052.0,12442.0,12422.0
104566.0,12282.0,7642.0
15653.0,7206.0,12686.0
10738.0,7174.0,7741.0
10888.0,12160.0,350405.0
15915.0,7174.0,7641.0
15763.0,12188.0,12552.0
10844.0,12228.0,8105.0
11026.0,7174.0,7773.0
52002.0,7158.0,184041.0
10662.0,12160.0,370766.0
15995.0,7122.0,8107.0
15368.0,12392.0,7543.0
162598.0,7154.0,190448.0
15663.0,12132.0,7741.0
10832.0,7058.0,366793.0
10748.0,12356.0,12586.0
10802.0,7206.0,8105.0
15896.0,12489.0,7753.0
104970.0,7218.0,7883.0
10748.0,12449.0,12792.0
10790.0,12223.0,7543.0
16037.0,7172.0,644380.0
15797.0,12555.0,7643.0
10834.0,7058.0,12586.0
15906.0,12020.0,7643.0
10834.0,7124.0,368642.0
17099.0,12292.0,12618.0
15857.0,7140.0,7775.0
10780.0,12251.0,7741.0
10866.0,7242.0,368559.0
15823.0,7206.0,8071.0
16057.0,12382.0,369558.0
10834.0,12424.0,12684.0
15912.0,7160.0,7973.0
10994.0,12172.0,12709.0
10790.0,7206.0,7577.0
15974.0,7210.0,381954.0
15887.0,13540.0,12894.0
10866.0,7174.0,8105.0
15837.0,452027.0,12567.0
10972.0,7076.0,7675.0
433334.0,12160.0,55617.0
10738.0,7186.0,7739.0
16058.0,12314.0,12664.0
10812.0,7192.0,12684.0
15958.0,12369.0,7773.0
10802.0,13811.0,12525.0
16090.0,12167.0,7642.0
11006.0,7256.0,7577.0
15711.0,12291.0,349064.0
10792.0,7126.0,763.0
15832.0,12104.0,7739.0
10812.0,7008.0,43905.0
15785.0,7090.0,7741.0
10886.0,12470.0,520633.0
15887.0,12228.0,7741.0
11250.0,7092.0,369025.0
15878.0,7140.0,12652.0
10888.0,12332.0,7739.0
15843.0,7154.0,7641.0
10748.0,12444.0,371433.0
15756.0,12096.0,7773.0
10972.0,7072.0,363837.0
10672.0,7371.0,12521.0
15688.0,12260.0,7710.0
15736.0,7218.0,12653.0
10758.0,12070.0,7774.0
10942.0,7224.0,12425.0
16335.0,12204.0,7641.0
10918.0,12278.0,12837.0
15708.0,7154.0,8203.0
11028.0,7174.0,12612.0
16077.0,12182.0,8419.0
10620.0,7206.0,12754.0
16157.0,12315.0,7973.0
16013.0,7026.0,7739.0
10738.0,12300.0,364042.0
15951.0,7154.0,352072.0
10802.0,12283.0,12618.0
15780.0,7012.0,8119.0
10790.0,12255.0,12716.0
15743.0,12310.0,7611.0
10758.0,7110.0,369934.0
15830.0,12012.0,7741.0
10704.0,7058.0,316845.0
15735.0,13695.0,8105.0
11016.0,7174.0,7545.0
10994.0,12081.0,14587.0
15823.0,12233.0,7644.0
15893.0,7122.0,12554.0
10736.0,459227.0,12651.0
15949.0,7160.0,8106.0
10792.0,12206.0,7739.0
15831.0,7206.0,366217.0
10932.0,7210.0,12750.0
10824.0,12301.0,7773.0
15943.0,7142.0,12488.0
10920.0,12278.0,7774.0
15755.0,7028.0,7643.0
15672.0,12260.0,367423.0
10821.0,12405.0,12501.0
17077.0,7124.0,7641.0
15598.0,7206.0,12673.0
10910.0,12182.0,7739.0
17538.0,7154.0,12720.0
15915.0,12288.0,7612.0
10972.0,7042.0,12684.0
17503.0,12264.0,7773.0
10876.0,12180.0,12718.0
15972.0,7040.0,7641.0
15815.0,7254.0,7806.0
10696.0,12323.0,12458.0
11028.0,7206.0,7741.0
16821.0,12063.0,12459.0
10822.0,7174.0,7739.0
72129.0,12240.0,12554.0
15876.0,7124.0,8175.0
10748.0,12296.0,14619.0
15776.0,7210.0,12696.0
10908.0,12283.0,7641.0
15810.0,7142.0,8071.0
10952.0,12114.0,361297.0
15863.0,7110.0,12805.0
10932.0,12273.0,8135.0
10972.0,12132.0,7543.0
164046.0,7218.0,278948.0
10918.0,7110.0,60708.0
105690.0,12196.0,7641.0
16007.0,7288.0,7607.0
10686.0,12231.0,360584.0
17310.0,12346.0,7707.0
16985.0,7206.0,355656.0
11046.0,7154.0,7741.0
15580.0,12178.0,366508.0
10556.0,7206.0,7543.0
15890.0,14063.0,311557.0
10984.0,12320.0,12520.0
15832.0,7072.0,7641.0
10760.0,12056.0,12750.0
10844.0,7110.0,8071.0
16115.0,7206.0,354691.0
16013.0,12195.0,7683.0
10920.0,12367.0,14598.0
10908.0,7190.0,7675.0
15862.0,7142.0,355833.0
15576.0,12343.0,8237.0
10878.0,7122.0,365711.0
15900.0,12201.0,8071.0
10866.0,6900.0,178613.0
10930.0,12260.0,12438.0
15930.0,7210.0,7739.0
10758.0,12315.0,7675.0
10728.0,12324.0,366634.0
15263.0,7108.0,12654.0
17143.0,12245.0,7515.0
10952.0,7186.0,7707.0
15774.0,7154.0,370540.0
10748.0,12180.0,520443.0
15832.0,7174.0,7641.0
11959.0,12304.0,238607.0
16050.0,7000.0,60300.0
10737.0,12131.0,7705.0
10886.0,7206.0,49738.0
15795.0,12442.0,8205.0
15985.0,456822.0,352626.0
10800.0,7092.0,350295.0
10726.0,7096.0,7674.0
15866.0,12069.0,12718.0
10748.0,7154.0,7543.0
15889.0,12356.0,510284.0
15844.0,7110.0,7641.0
10952.0,12378.0,12663.0
16134.0,12210.0,8073.0
10856.0,7210.0,12663.0
10920.0,7192.0,8237.0
17016.0,12621.0,7675.0
10926.0,7140.0,364618.0
72398.0,12223.0,12707.0
424827.0,12260.0,8105.0
15931.0,7254.0,482566.0
10886.0,12292.0,7739.0
4453.0,7192.0,7709.0
10920.0,7058.0,370879.0
10856.0,12296.0,12492.0
16027.0,7154.0,8072.0
15801.0,12500.0,12354.0
10802.0,7256.0,7544.0
15991.0,12387.0,12553.0
10780.0,12163.0,7739.0
15857.0,7122.0,12730.0
10694.0,7256.0,7739.0
16068.0,12193.0,7675.0
10792.0,7108.0,366346.0
10974.0,12243.0,12555.0
15766.0,7040.0,7642.0
10990.0,12244.0,12643.0
15800.0,12328.0,7739.0
16013.0,7160.0,12696.0
11006.0,12167.0,7773.0
15822.0,7192.0,12762.0
10770.0,7174.0,7445.0
15733.0,12278.0,12611.0
10718.0,7090.0,7707.0
15933.0,12038.0,12518.0
10964.0,7160.0,7773.0
15599.0,12274.0,7773.0
10770.0,7122.0,12602.0
15888.0,457594.0,12584.0
10738.0,7142.0,7543.0
15705.0,12272.0,12504.0
10738.0,7096.0,7738.0
15563.0,12226.0,12477.0
10716.0,7060.0,8105.0
11026.0,12392.0,365684.0
15637.0,7174.0,7775.0
143709.0,12233.0,116810.0
15838.0,6976.0,7641.0
10662.0,12347.0,14499.0
10728.0,7206.0,12591.0
15949.0,12526.0,7645.0
15912.0,7192.0,369502.0
10780.0,12080.0,8203.0
15686.0,7122.0,518417.0
10706.0,12309.0,8071.0
15780.0,7160.0,12586.0
10940.0,12128.0,8203.0
15737.0,12350.0,12665.0
10770.0,7108.0,7707.0
10706.0,7192.0,12469.0
15831.0,12273.0,7641.0
15785.0,7174.0,12584.0
10694.0,12304.0,7739.0
16088.0,7126.0,7709.0
10856.0,12221.0,367459.0
10908.0,7178.0,7641.0
15837.0,12280.0,366444.0
15960.0,7288.0,7883.0
10748.0,12160.0,13083.0
15659.0,7108.0,7741.0
10696.0,12231.0,12641.0
15738.0,12327.0,7675.0
10982.0,7190.0,12565.0
16003.0,13938.0,7837.0
10758.0,12196.0,12643.0
11451.0,7058.0,7641.0
16059.0,13645.0,12643.0
17190.0,7028.0,7643.0
10554.0,12185.0,12609.0
10812.0,12223.0,7741.0
15609.0,7040.0,12598.0
15812.0,12265.0,7675.0
10834.0,7174.0,370761.0
15937.0,7142.0,14682.0
10855.0,12342.0,12372.0
16170.0,7154.0,7641.0
10942.0,12215.0,7641.0
15844.0,7174.0,368730.0
10800.0,12286.0,12587.0
10770.0,12210.0,7756.0
15937.0,7128.0,149894.0
15856.0,6993.0,7773.0
10694.0,12148.0,12782.0
16112.0,12360.0,7685.0
10674.0,7192.0,7544.0
17593.0,7110.0,7641.0
10770.0,12310.0,365806.0
15696.0,12338.0,370072.0
15823.0,7191.0,7773.0
10886.0,7192.0,12805.0
15815.0,12230.0,8105.0
11028.0,12183.0,12618.0
15685.0,7140.0,7773.0
10866.0,7210.0,643778.0
15673.0,12167.0,12686.0
10834.0,12328.0,8105.0
17271.0,7158.0,12459.0
15953.0,12246.0,7627.0
10834.0,7110.0,12499.0
16010.0,7040.0,7773.0
10964.0,12213.0,13027.0
10706.0,7122.0,8205.0
15814.0,12324.0,7641.0
15745.0,7214.0,364668.0
10886.0,12255.0,7641.0
10962.0,7174.0,364140.0
16361.0,12342.0,7741.0
15953.0,7154.0,385717.0
10814.0,12242.0,310333.0
15877.0,13888.0,7641.0
11108.0,7174.0,12459.0
15931.0,12397.0,7611.0
10964.0,12310.0,12457.0
432791.0,7154.0,7578.0
11038.0,7154.0,367239.0
10896.0,12201.0,7739.0
414694.0,7192.0,8203.0
16112.0,12246.0,277653.0
10834.0,6982.0,12785.0
10920.0,11923.0,7675.0
15770.0,12228.0,7739.0
16035.0,7178.0,318038.0
11006.0,457746.0,12524.0
15950.0,7192.0,7774.0
10642.0,7154.0,7837.0
15724.0,12273.0,363541.0
11058.0,7256.0,333325.0
10918.0,12214.0,7641.0
15772.0,12102.0,12586.0
11090.0,6958.0,8107.0
15754.0,7110.0,12731.0
15865.0,12049.0,8203.0
10630.0,12299.0,14578.0
11058.0,7124.0,7739.0
15656.0,7204.0,357962.0
10886.0,12228.0,12522.0
15952.0,12210.0,7709.0
431916.0,7158.0,8071.0
10918.0,13629.0,367130.0
10982.0,12332.0,12523.0
15851.0,7242.0,7740.0
16104.0,12278.0,12675.0
10792.0,7122.0,8105.0
15832.0,7370.0,7773.0
10920.0,12233.0,233695.0
10812.0,7119.0,12554.0
156352.0,93897.0,7641.0
16161.0,12391.0,12651.0
10652.0,7160.0,7739.0
10748.0,7160.0,12718.0
15911.0,12326.0,7773.0
44830.0,7087.0,12663.0
10834.0,7169.0,7773.0
15894.0,7117.0,12619.0
15723.0,41129.0,7709.0
10770.0,12327.0,7739.0
10972.0,7174.0,333614.0
15695.0,7174.0,44589.0
10588.0,12143.0,7675.0
15789.0,7169.0,378306.0
15949.0,7035.0,14544.0
10844.0,7213.0,14617.0
15880.0,12261.0,12684.0
11006.0,7040.0,7677.0
15637.0,7076.0,331615.0
10888.0,12222.0,7803.0
16126.0,7135.0,12706.0
10834.0,7117.0,7641.0
15866.0,41203.0,12664.0
10824.0,7087.0,7643.0
10908.0,12077.0,23201.0
433195.0,7040.0,45352.0
15867.0,7187.0,4726.0
10866.0,7149.0,4726.0
15809.0,7135.0,1058.0
11004.0,6975.0,4342.0
428535.0,7169.0,492283.0
10704.0,12173.0,8427.0
16027.0,7108.0,12588.0
15788.0,7192.0,7837.0
10696.0,12305.0,7789.0
10841.0,7160.0,12624.0
443979.0,12454.0,7705.0
16172.0,7169.0,12458.0
10895.0,7058.0,7755.0
15760.0,12304.0,12715.0
10656.0,12254.0,12654.0
10947.0,7210.0,7739.0
16077.0,7105.0,12895.0
13289.0,7187.0,7837.0
16342.0,41079.0,7727.0
16108.0,7117.0,12657.0
11055.0,7206.0,12519.0
11141.0,12134.0,7741.0
15815.0,7140.0,12617.0
15774.0,12223.0,7693.0
10849.0,7174.0,12524.0
16151.0,12323.0,7741.0
11028.0,7172.0,12619.0
10809.0,12336.0,7773.0
16000.0,7169.0,12683.0
15885.0,7122.0,7773.0
11067.0,12222.0,12458.0
10851.0,12176.0,7741.0
472304.0,7160.0,12631.0
15926.0,12240.0,7775.0
10935.0,7028.0,12517.0
10691.0,7159.0,7641.0
15955.0,12191.0,12612.0
15729.0,7105.0,7741.0
10969.0,7067.0,7803.0
16229.0,41129.0,12988.0
10777.0,7181.0,12739.0
10893.0,6976.0,7741.0
15784.0,464176.0,12620.0
16171.0,7035.0,7705.0
10819.0,202444.0,12720.0
15754.0,7103.0,7643.0
11344.0,161844.0,7643.0
15665.0,13935.0,12749.0
10603.0,7169.0,12879.0
15713.0,7140.0,7803.0
10851.0,12062.0,12651.0
15945.0,7117.0,7641.0
11055.0,7146.0,12553.0
16127.0,12130.0,7641.0
11021.0,7096.0,7773.0
15835.0,12263.0,12733.0
10991.0,7123.0,12682.0
10871.0,7053.0,7739.0
474783.0,7140.0,12750.0
15887.0,12158.0,7739.0
10959.0,7231.0,12713.0
15971.0,7135.0,7755.0
10907.0,7087.0,7675.0
16125.0,7187.0,12651.0
11033.0,7126.0,12650.0
16086.0,12144.0,7741.0
10969.0,7140.0,12650.0
15966.0,12358.0,7773.0
11023.0,7174.0,12681.0
15931.0,12207.0,7789.0
11023.0,7053.0,7741.0
11001.0,7160.0,12771.0
15977.0,12387.0,7741.0
10935.0,7174.0,12642.0
15936.0,12286.0,12690.0
15956.0,7087.0,7741.0
10797.0,6983.0,12590.0
10733.0,7187.0,7773.0
15944.0,7126.0,12749.0
16013.0,12112.0,7739.0
11117.0,12173.0,12949.0
15772.0,7178.0,7741.0
10905.0,12143.0,12453.0
15990.0,7122.0,7775.0
10767.0,6995.0,12525.0
10850.0,7103.0,7579.0
15793.0,6977.0,12882.0
10969.0,7187.0,7773.0
16112.0,12215.0,12950.0
17449.0,7122.0,7763.0
10905.0,7251.0,12654.0
15993.0,41043.0,7671.0
10895.0,7122.0,12781.0
184776.0,12208.0,7677.0
16302.0,7187.0,12749.0
11099.0,7058.0,7773.0
15970.0,12127.0,12651.0
11023.0,7053.0,7743.0
15936.0,7174.0,12619.0
11001.0,12112.0,7515.0
15978.0,7169.0,12484.0
10753.0,7135.0,7577.0
16022.0,40993.0,7643.0
10765.0,7135.0,12814.0
10907.0,6971.0,12572.0
15892.0,7085.0,7775.0
10915.0,140642.0,12799.0
16031.0,7153.0,7643.0
11031.0,12181.0,12465.0
16269.0,7040.0,7755.0
11023.0,7169.0,12654.0
89327.0,7110.0,7704.0
10991.0,12254.0,12551.0
15951.0,7173.0,7789.0
16067.0,151352.0,7705.0
10882.0,12404.0,12794.0
